2025-05-15 00:12:33.035 [scheduling-1] INFO  c.n.w.e.r.s.i.EntryRealtimeServiceImpl - [INFO] 실시간 출입 데이터 | 시간: 2025-05-15 00:12 | 출입자 수: 0 | 데이터: {"time":"2025-05-15 00:12","count":0}
2025-05-15 00:13:03.034 [scheduling-1] INFO  c.n.w.e.r.s.i.EntryRealtimeServiceImpl - [INFO] 실시간 출입 데이터 | 시간: 2025-05-15 00:13 | 출입자 수: 0 | 데이터: {"time":"2025-05-15 00:13","count":0}
2025-05-15 00:13:33.030 [scheduling-1] INFO  c.n.w.e.r.s.i.EntryRealtimeServiceImpl - [INFO] 실시간 출입 데이터 | 시간: 2025-05-15 00:13 | 출입자 수: 0 | 데이터: {"time":"2025-05-15 00:13","count":0}
2025-05-15 00:14:03.033 [scheduling-1] INFO  c.n.w.e.r.s.i.EntryRealtimeServiceImpl - [INFO] 실시간 출입 데이터 | 시간: 2025-05-15 00:14 | 출입자 수: 0 | 데이터: {"time":"2025-05-15 00:14","count":0}
2025-05-15 00:14:33.037 [scheduling-1] INFO  c.n.w.e.r.s.i.EntryRealtimeServiceImpl - [INFO] 실시간 출입 데이터 | 시간: 2025-05-15 00:14 | 출입자 수: 0 | 데이터: {"time":"2025-05-15 00:14","count":0}
2025-05-15 00:15:03.033 [scheduling-1] INFO  c.n.w.e.r.s.i.EntryRealtimeServiceImpl - [INFO] 실시간 출입 데이터 | 시간: 2025-05-15 00:15 | 출입자 수: 0 | 데이터: {"time":"2025-05-15 00:15","count":0}
2025-05-15 00:15:33.032 [scheduling-1] INFO  c.n.w.e.r.s.i.EntryRealtimeServiceImpl - [INFO] 실시간 출입 데이터 | 시간: 2025-05-15 00:15 | 출입자 수: 0 | 데이터: {"time":"2025-05-15 00:15","count":0}
2025-05-15 00:16:03.035 [scheduling-1] INFO  c.n.w.e.r.s.i.EntryRealtimeServiceImpl - [INFO] 실시간 출입 데이터 | 시간: 2025-05-15 00:16 | 출입자 수: 0 | 데이터: {"time":"2025-05-15 00:16","count":0}
2025-05-15 00:16:33.029 [scheduling-1] INFO  c.n.w.e.r.s.i.EntryRealtimeServiceImpl - [INFO] 실시간 출입 데이터 | 시간: 2025-05-15 00:16 | 출입자 수: 0 | 데이터: {"time":"2025-05-15 00:16","count":0}
2025-05-15 00:17:03.030 [scheduling-1] INFO  c.n.w.e.r.s.i.EntryRealtimeServiceImpl - [INFO] 실시간 출입 데이터 | 시간: 2025-05-15 00:17 | 출입자 수: 0 | 데이터: {"time":"2025-05-15 00:17","count":0}
2025-05-15 00:17:33.034 [scheduling-1] INFO  c.n.w.e.r.s.i.EntryRealtimeServiceImpl - [INFO] 실시간 출입 데이터 | 시간: 2025-05-15 00:17 | 출입자 수: 0 | 데이터: {"time":"2025-05-15 00:17","count":0}
2025-05-15 00:18:03.055 [scheduling-1] INFO  c.n.w.e.r.s.i.EntryRealtimeServiceImpl - [INFO] 실시간 출입 데이터 | 시간: 2025-05-15 00:18 | 출입자 수: 0 | 데이터: {"time":"2025-05-15 00:18","count":0}
2025-05-15 00:18:33.043 [scheduling-1] INFO  c.n.w.e.r.s.i.EntryRealtimeServiceImpl - [INFO] 실시간 출입 데이터 | 시간: 2025-05-15 00:18 | 출입자 수: 0 | 데이터: {"time":"2025-05-15 00:18","count":0}
2025-05-15 00:19:03.038 [scheduling-1] INFO  c.n.w.e.r.s.i.EntryRealtimeServiceImpl - [INFO] 실시간 출입 데이터 | 시간: 2025-05-15 00:19 | 출입자 수: 0 | 데이터: {"time":"2025-05-15 00:19","count":0}
2025-05-15 00:19:33.039 [scheduling-1] INFO  c.n.w.e.r.s.i.EntryRealtimeServiceImpl - [INFO] 실시간 출입 데이터 | 시간: 2025-05-15 00:19 | 출입자 수: 0 | 데이터: {"time":"2025-05-15 00:19","count":0}
2025-05-15 00:20:03.415 [scheduling-1] INFO  c.n.w.e.r.s.i.EntryRealtimeServiceImpl - [INFO] 실시간 출입 데이터 | 시간: 2025-05-15 00:20 | 출입자 수: 0 | 데이터: {"time":"2025-05-15 00:20","count":0}
2025-05-15 00:20:33.047 [scheduling-1] INFO  c.n.w.e.r.s.i.EntryRealtimeServiceImpl - [INFO] 실시간 출입 데이터 | 시간: 2025-05-15 00:20 | 출입자 수: 0 | 데이터: {"time":"2025-05-15 00:20","count":0}
2025-05-15 00:21:03.048 [scheduling-1] INFO  c.n.w.e.r.s.i.EntryRealtimeServiceImpl - [INFO] 실시간 출입 데이터 | 시간: 2025-05-15 00:21 | 출입자 수: 0 | 데이터: {"time":"2025-05-15 00:21","count":0}
2025-05-15 00:21:33.050 [scheduling-1] INFO  c.n.w.e.r.s.i.EntryRealtimeServiceImpl - [INFO] 실시간 출입 데이터 | 시간: 2025-05-15 00:21 | 출입자 수: 0 | 데이터: {"time":"2025-05-15 00:21","count":0}
2025-05-15 00:22:03.043 [scheduling-1] INFO  c.n.w.e.r.s.i.EntryRealtimeServiceImpl - [INFO] 실시간 출입 데이터 | 시간: 2025-05-15 00:22 | 출입자 수: 0 | 데이터: {"time":"2025-05-15 00:22","count":0}
2025-05-15 00:22:33.043 [scheduling-1] INFO  c.n.w.e.r.s.i.EntryRealtimeServiceImpl - [INFO] 실시간 출입 데이터 | 시간: 2025-05-15 00:22 | 출입자 수: 0 | 데이터: {"time":"2025-05-15 00:22","count":0}
2025-05-15 00:23:03.064 [scheduling-1] INFO  c.n.w.e.r.s.i.EntryRealtimeServiceImpl - [INFO] 실시간 출입 데이터 | 시간: 2025-05-15 00:23 | 출입자 수: 0 | 데이터: {"time":"2025-05-15 00:23","count":0}
2025-05-15 00:23:33.050 [scheduling-1] INFO  c.n.w.e.r.s.i.EntryRealtimeServiceImpl - [INFO] 실시간 출입 데이터 | 시간: 2025-05-15 00:23 | 출입자 수: 0 | 데이터: {"time":"2025-05-15 00:23","count":0}
2025-05-15 00:24:03.047 [scheduling-1] INFO  c.n.w.e.r.s.i.EntryRealtimeServiceImpl - [INFO] 실시간 출입 데이터 | 시간: 2025-05-15 00:24 | 출입자 수: 0 | 데이터: {"time":"2025-05-15 00:24","count":0}
2025-05-15 00:24:33.047 [scheduling-1] INFO  c.n.w.e.r.s.i.EntryRealtimeServiceImpl - [INFO] 실시간 출입 데이터 | 시간: 2025-05-15 00:24 | 출입자 수: 0 | 데이터: {"time":"2025-05-15 00:24","count":0}
